event_id,bracket,buy_price,buy_time,sell_price,pnl,resolved,approach
11619,60-69,0.05,1721414318.936739,0.0,-1.0,True,ml
11619,70-79,0.095,1721414318.936739,0.0,-1.0,True,ml
11619,80-89,0.095,1721414318.936739,0.0,-1.0,True,ml
11619,90-99,0.15,1721414318.936739,0.0,-1.0,True,ml
11619,100-109,0.175,1721414318.936739,1.0,4.714285714285714,True,ml
11619,110-119,0.165,1721414318.936739,0.0,-1.0,True,ml
11619,60-69,0.1,1721479118.936739,0.0,-1.0,True,ml
11619,110-119,0.35,1721738318.936739,0.0,-1.0,True,ml
11619,80-89,0.286,1721781518.936739,0.0,-1.0,True,ml
11619,100-109,0.37,1721824718.936739,1.0,1.7027027027027026,True,ml
11725,0-59,0.145,1722015285.507454,0.0,-1.0,True,ml
11725,60-69,0.13,1722015285.507454,0.0,-1.0,True,ml
11725,70-79,0.17,1722015285.507454,0.0,-1.0,True,ml
11725,80-89,0.12,1722015285.507454,0.0,-1.0,True,ml
11725,90-99,0.155,1722015285.507454,0.0,-1.0,True,ml
11725,100-109,0.1,1722015285.507454,0.0,-1.0,True,ml
11725,110-119,0.095,1722015285.507454,0.0,-1.0,True,ml
11725,100-109,0.225,1722274485.507454,0.0,-1.0,True,ml
11820,0-59,0.06,1722620584.897449,0.0,-1.0,True,ml
11820,60-69,0.11,1722620584.897449,0.0,-1.0,True,ml
11820,70-79,0.115,1722620584.897449,0.0,-1.0,True,ml
11820,80-89,0.11,1722620584.897449,1.0,8.090909090909092,True,ml
11820,90-99,0.105,1722620584.897449,0.0,-1.0,True,ml
11820,100-109,0.1,1722620584.897449,0.0,-1.0,True,ml
11820,110-119,0.095,1722620584.897449,0.0,-1.0,True,ml
11820,120-129,0.09,1722620584.897449,0.0,-0.9999999999999999,True,ml
11820,100-109,0.215,1722706984.897449,0.0,-1.0,True,ml
11820,0-59,0.1965,1722879784.897449,0.0,-1.0,True,ml
11820,70-79,0.405,1722879784.897449,0.0,-1.0,True,ml
11820,0-59,0.411,1722922984.897449,0.0,-1.0,True,ml
11820,60-69,0.3055,1722922984.897449,0.0,-1.0,True,ml
11820,80-89,0.305,1723009384.897449,1.0,2.278688524590164,True,ml
11820,90-99,0.46,1723138984.897449,0.0,-1.0,True,ml
11955,0-59,0.07,1723221298.531494,0.0,-1.0,True,ml
11955,60-69,0.09,1723221298.531494,0.0,-0.9999999999999999,True,ml
11955,70-79,0.17,1723221298.531494,0.0,-1.0,True,ml
11955,80-89,0.19,1723221298.531494,0.0,-1.0,True,ml
11955,90-99,0.22,1723221298.531494,0.0,-1.0,True,ml
11955,100-109,0.225,1723221298.531494,0.0,-1.0,True,ml
11955,110-119,0.19,1723221298.531494,0.0,-1.0,True,ml
11955,120-129,0.18,1723221298.531494,0.0,-0.9999999999999999,True,ml
12082,0-59,0.0295,1723833665.669138,0.0,-1.0,True,ml
12082,60-79,0.075,1723833665.669138,0.0,-1.0,True,ml
12082,80-99,0.115,1723833665.669138,1.0,7.695652173913043,True,ml
12082,100-109,0.09,1723833665.669138,0.0,-0.9999999999999999,True,ml
12082,110-119,0.085,1723833665.669138,0.0,-1.0,True,ml
12082,120-129,0.12,1723833665.669138,0.0,-1.0,True,ml
12082,130-139,0.1,1723833665.669138,0.0,-1.0,True,ml
12082,140-159,0.14,1723833665.669138,0.0,-1.0,True,ml
12082,160-179,0.095,1723833665.669138,0.0,-1.0,True,ml
12082,80-99,0.26,1724028065.669138,1.0,2.846153846153846,True,ml
12082,60-79,0.16,1724071265.669138,0.0,-1.0,True,ml
12082,100-109,0.18,1724114465.669138,0.0,-0.9999999999999999,True,ml
12082,110-119,0.175,1724157665.669138,0.0,-1.0,True,ml
12192,0-59,0.06,1724451065.185807,0.0,-1.0,True,ml
12192,60-69,0.07,1724451065.185807,0.0,-1.0,True,ml
12192,70-79,0.105,1724451065.185807,0.0,-1.0,True,ml
12192,80-89,0.11,1724451065.185807,0.0,-1.0,True,ml
12192,90-99,0.12,1724451065.185807,0.0,-1.0,True,ml
12192,100-109,0.105,1724451065.185807,0.0,-1.0,True,ml
12192,110-119,0.1,1724451065.185807,0.0,-1.0,True,ml
12192,130-139,0.085,1724451065.185807,0.0,-1.0,True,ml
12192,140-149,0.08,1724451065.185807,0.0,-1.0,True,ml
12192,120-129,0.1,1724451065.185807,0.0,-1.0,True,ml
12192,140-149,0.205,1724818265.185807,0.0,-0.9999999999999999,True,ml
12192,110-119,0.225,1724904665.185807,0.0,-1.0,True,ml
12192,130-139,0.189,1724904665.185807,0.0,-1.0,True,ml
12192,120-129,0.4345,1724904665.185807,0.0,-1.0,True,ml
12192,130-139,0.402,1724947865.185807,0.0,-1.0,True,ml
12312,0-79,0.035,1725042553.599959,0.0,-1.0,True,ml
12312,80-99,0.09,1725042553.599959,0.0,-0.9999999999999999,True,ml
12312,100-109,0.095,1725042553.599959,0.0,-1.0,True,ml
12312,110-119,0.11,1725042553.599959,0.0,-1.0,True,ml
12312,130-139,0.105,1725042553.599959,0.0,-1.0,True,ml
12312,120-129,0.11,1725042553.599959,0.0,-1.0,True,ml
12312,140-149,0.105,1725042553.599959,0.0,-1.0,True,ml
12312,150-159,0.13,1725042553.599959,0.0,-1.0,True,ml
12312,160-179,0.21,1725042553.599959,0.0,-1.0,True,ml
12434,150-199,0.115,1725662948.719104,0.0,-1.0,True,ml
12434,200-224,0.1,1725662948.719104,0.0,-1.0,True,ml
12434,225-249,0.1,1725662948.719104,1.0,9.0,True,ml
12434,250-274,0.1,1725662948.719104,0.0,-1.0,True,ml
12434,275-299,0.13,1725662948.719104,0.0,-1.0,True,ml
12434,0-149,0.24,1725662948.719104,0.0,-1.0,True,ml
12434,300-324,0.1,1725662948.719104,0.0,-1.0,True,ml
12434,325-349,0.1,1725662948.719104,0.0,-1.0,True,ml
12434,350-399,0.09,1725662948.719104,0.0,-0.9999999999999999,True,ml
12434,150-199,0.245,1725727748.719104,0.0,-1.0,True,ml
12434,200-224,0.29,1725986948.719104,0.0,-1.0,True,ml
12434,225-249,0.26,1726030148.719104,1.0,2.846153846153846,True,ml
12434,250-274,0.234,1726030148.719104,0.0,-1.0,True,ml
12434,250-274,0.48,1726159748.719104,0.0,-1.0,True,ml
12570,0-99,0.019,1726249868.626083,0.0,-1.0,True,ml
12570,100-124,0.0315,1726249868.626083,0.0,-1.0,True,ml
12570,125-149,0.04,1726249868.626083,0.0,-1.0,True,ml
12570,150-174,0.075,1726249868.626083,0.0,-1.0,True,ml
12570,175-199,0.185,1726249868.626083,0.0,-1.0,True,ml
12570,200-224,0.25,1726249868.626083,0.0,-1.0,True,ml
12570,225-249,0.205,1726249868.626083,1.0,3.8780487804878048,True,ml
12570,250-274,0.17,1726249868.626083,0.0,-1.0,True,ml
12570,275-299,0.115,1726249868.626083,0.0,-1.0,True,ml
12720,0-99,0.028,1726850210.005013,0.0,-1.0,True,ml
12720,100-124,0.045,1726850210.005013,0.0,-0.9999999999999999,True,ml
12720,125-149,0.0815,1726850210.005013,0.0,-1.0,True,ml
12720,150-174,0.12,1726850210.005013,0.0,-1.0,True,ml
12720,175-199,0.185,1726850210.005013,0.0,-1.0,True,ml
12720,200-224,0.195,1726850210.005013,1.0,4.128205128205128,True,ml
12720,225-249,0.285,1726850210.005013,0.0,-1.0,True,ml
12720,250-274,0.215,1726850210.005013,0.0,-1.0,True,ml
12720,275-299,0.06,1726850210.005013,0.0,-1.0,True,ml
12720,275-299,0.125,1727023010.005013,0.0,-1.0,True,ml
12720,250-274,0.48,1727239010.005013,0.0,-1.0,True,ml
12918,0-99,0.0155,1727456695.137061,0.0,-1.0,True,ml
12918,175-199,0.16,1727456695.137061,0.0,-1.0,True,ml
12918,100-124,0.02,1727456695.137061,0.0,-1.0,True,ml
12918,125-149,0.037,1727456695.137061,0.0,-1.0,True,ml
12918,150-174,0.08,1727456695.137061,0.0,-1.0,True,ml
12918,200-224,0.245,1727456695.137061,0.0,-1.0,True,ml
12918,225-249,0.25,1727456695.137061,0.0,-1.0,True,ml
12918,250-274,0.195,1727456695.137061,0.0,-1.0,True,ml
12918,275-299,0.125,1727543095.137061,0.0,-1.0,True,ml
12918,275-299,0.275,1727845495.137061,0.0,-1.0,True,ml
12918,250-274,0.405,1727888695.137061,0.0,-1.0,True,ml
13195,4-11,0.0305,1728067962.981197,0.0,-0.9999999999999999,True,ml
13195,150-174,0.055,1728067962.981197,0.0,-1.0,True,ml
13195,175-199,0.075,1728067962.981197,1.0,12.333333333333334,True,ml
13195,200-224,0.135,1728067962.981197,0.0,-1.0,True,ml
13195,225-249,0.175,1728067962.981197,0.0,-1.0,True,ml
13195,250-274,0.185,1728067962.981197,0.0,-1.0,True,ml
13195,275-299,0.155,1728067962.981197,0.0,-1.0,True,ml
13195,300-324,0.125,1728067962.981197,0.0,-1.0,True,ml
13195,325-349,0.07,1728067962.981197,0.0,-1.0,True,ml
13195,350-374,0.045,1728067962.981197,0.0,-0.9999999999999999,True,ml
13195,375-399,0.0515,1728067962.981197,0.0,-1.0,True,ml
13195,4-11,0.063,1728175962.981197,0.0,-1.0,True,ml
13195,175-199,0.274,1728521562.981197,1.0,2.64963503649635,True,ml
13195,200-224,0.31,1728521562.981197,0.0,-1.0,True,ml
13195,150-174,0.2355,1728564762.981197,0.0,-0.9999999999999999,True,ml
13343,11-18,0.125,1728663538.822554,0.0,-1.0,True,ml
13343,150-174,0.09,1728663538.822554,0.0,-0.9999999999999999,True,ml
13343,175-199,0.125,1728663538.822554,0.0,-1.0,True,ml
13343,200-224,0.2,1728663538.822554,1.0,4.0,True,ml
13343,225-249,0.17,1728663538.822554,0.0,-1.0,True,ml
13343,250-274,0.14,1728663538.822554,0.0,-1.0,True,ml
13343,275-299,0.105,1728663538.822554,0.0,-1.0,True,ml
13343,300-324,0.065,1728663538.822554,0.0,-1.0,True,ml
13343,325-349,0.045,1728663538.822554,0.0,-0.9999999999999999,True,ml
13343,150-174,0.23,1728922738.822554,0.0,-1.0,True,ml
13343,175-199,0.25,1729009138.822554,0.0,-1.0,True,ml
13501,18-25,0.0045,1729271683.814458,1.0,221.22222222222223,True,ml
13501,100-124,0.012,1729271683.814458,0.0,-1.0,True,ml
13501,125-149,0.0445,1729271683.814458,0.0,-1.0,True,ml
13501,150-174,0.075,1729271683.814458,0.0,-1.0,True,ml
13501,175-199,0.13,1729271683.814458,0.0,-1.0,True,ml
13501,200-224,0.195,1729271683.814458,0.0,-1.0,True,ml
13501,225-249,0.205,1729271683.814458,0.0,-0.9999999999999999,True,ml
13501,250-274,0.165,1729271683.814458,0.0,-1.0,True,ml
13501,275-299,0.125,1729271683.814458,0.0,-1.0,True,ml
13501,18-25,0.145,1729293283.814458,1.0,5.8965517241379315,True,ml
13501,18-25,0.35,1729444483.814458,1.0,1.8571428571428572,True,ml
13748,0-149,0.023,1729876991.39882,0.0,-1.0,True,ml
13748,150-174,0.037,1729876991.39882,0.0,-1.0,True,ml
13748,175-199,0.06,1729876991.39882,0.0,-1.0,True,ml
13748,200-224,0.075,1729876991.39882,0.0,-1.0,True,ml
13748,225-249,0.075,1729876991.39882,0.0,-1.0,True,ml
13748,250-274,0.13,1729876991.39882,0.0,-1.0,True,ml
13748,275-299,0.155,1729876991.39882,0.0,-1.0,True,ml
13748,300-324,0.14,1729876991.39882,0.0,-1.0,True,ml
13748,325-349,0.15,1729876991.39882,0.0,-1.0,True,ml
13748,350-374,0.11,1729876991.39882,0.0,-1.0,True,ml
13748,375-399,0.18,1729876991.39882,0.0,-0.9999999999999999,True,ml
13993,375-399,0.075,1730483115.173694,1.0,12.333333333333334,True,ml
13993,450-474,0.06,1730483115.173694,0.0,-1.0,True,ml
13993,575-599,0.115,1730483115.173694,0.0,-1.0,True,ml
13993,350-374,0.045,1730483115.173694,0.0,-0.9999999999999999,True,ml
13993,325-349,0.0285,1730483115.173694,0.0,-0.9999999999999999,True,ml
13993,1-8,0.0155,1730483115.173694,0.0,-1.0,True,ml
13993,250-274,0.007,1730483115.173694,0.0,-1.0,True,ml
13993,275-299,0.008,1730483115.173694,0.0,-1.0,True,ml
13993,300-324,0.0215,1730483115.173694,0.0,-1.0,True,ml
13993,400-424,0.075,1730483115.173694,0.0,-1.0,True,ml
13993,425-449,0.07,1730483115.173694,0.0,-1.0,True,ml
13993,475-499,0.07,1730483115.173694,0.0,-1.0,True,ml
13993,500-524,0.17,1730483115.173694,0.0,-1.0,True,ml
13993,525-549,0.135,1730483115.173694,0.0,-1.0,True,ml
13993,550-574,0.115,1730483115.173694,0.0,-1.0,True,ml
13993,1-8,0.165,1730504715.173694,0.0,-1.0,True,ml
13993,450-474,0.16,1730785515.173694,0.0,-1.0,True,ml
13993,475-499,0.175,1730785515.173694,0.0,-1.0,True,ml
13993,400-424,0.19,1730915115.173694,0.0,-1.0,True,ml
13993,425-449,0.27,1730915115.173694,0.0,-1.0,True,ml
13993,375-399,0.3045,1730958315.173694,1.0,2.284072249589491,True,ml
13993,350-374,0.1765,1730958315.173694,0.0,-1.0,True,ml
